Date,cash,open_value,equity_curve,buy_and_hold_value,rolling_max,drawdown_pct
2020-03-03,10000.0,0.0,10000.0,10000.0,10000.0,0.0
2020-03-04,10000.0,0.0,10000.0,10367.151464750119,10000.0,0.0
2020-03-05,10000.0,0.0,10000.0,10106.984975040643,10000.0,0.0
2020-03-06,10000.0,0.0,10000.0,9821.28823288636,10000.0,0.0
2020-03-09,10000.0,0.0,10000.0,9155.674435994753,10000.0,0.0
2020-03-10,10000.0,0.0,10000.0,9781.776399138993,10000.0,0.0
2020-03-11,10000.0,0.0,10000.0,9338.642636476938,10000.0,0.0
2020-03-12,10000.0,0.0,10000.0,8452.981715516096,10000.0,0.0
2020-03-13,10000.0,0.0,10000.0,9654.732668807837,10000.0,0.0
2020-03-16,10000.0,0.0,10000.0,8231.718600131506,10000.0,0.0
2020-03-17,10000.0,0.0,10000.0,8909.489527587837,10000.0,0.0
2020-03-18,10000.0,0.0,10000.0,8534.435510582325,10000.0,0.0
2020-03-19,10000.0,0.0,10000.0,8674.853290323168,10000.0,0.0
2020-03-20,10000.0,0.0,10000.0,8349.037182528644,10000.0,0.0
2020-03-23,10000.0,0.0,10000.0,8265.75893672458,10000.0,0.0
2020-03-24,10000.0,0.0,10000.0,9017.081106991745,10000.0,0.0
2020-03-25,10000.0,0.0,10000.0,8930.764274193705,10000.0,0.0
2020-03-26,10000.0,0.0,10000.0,9489.39309604467,10000.0,0.0
2020-03-27,10000.0,0.0,10000.0,9099.75089337333,10000.0,0.0
2020-03-30,10000.0,0.0,10000.0,9739.833510290524,10000.0,0.0
2020-03-31,10000.0,0.0,10000.0,9586.651995621689,10000.0,0.0
2020-04-01,10000.0,0.0,10000.0,9246.24677463173,10000.0,0.0
2020-04-02,10000.0,0.0,10000.0,9437.724131732579,10000.0,0.0
2020-04-03,10000.0,0.0,10000.0,9350.799767041664,10000.0,0.0
2020-04-06,10000.0,0.0,10000.0,10046.198394687408,10000.0,0.0
2020-04-07,10000.0,0.0,10000.0,9937.998355861018,10000.0,0.0
2020-04-08,10000.0,0.0,10000.0,10037.688310539139,10000.0,0.0
2020-04-09,10000.0,0.0,10000.0,10038.295842432013,10000.0,0.0
2020-04-13,10000.0,0.0,10000.0,10060.786580353235,10000.0,0.0
2020-04-14,10000.0,0.0,10000.0,10558.628821850965,10000.0,0.0
2020-04-15,10000.0,0.0,10000.0,10447.997727923474,10000.0,0.0
2020-04-16,10000.0,0.0,10000.0,10761.655777623664,10000.0,0.0
2020-04-17,10000.0,0.0,10000.0,10856.48362209958,10000.0,0.0
2020-04-20,10000.0,0.0,10000.0,10641.29860823255,10000.0,0.0
2020-04-21,10000.0,0.0,10000.0,10201.204360094078,10000.0,0.0
2020-04-22,10000.0,0.0,10000.0,10547.687682601594,10000.0,0.0
2020-04-23,10000.0,0.0,10000.0,10420.03549284796,10000.0,0.0
2020-04-24,10000.0,0.0,10000.0,10610.297786163057,10000.0,0.0
2020-04-27,10000.0,0.0,10000.0,10579.90449598644,10000.0,0.0
2020-04-28,10000.0,0.0,10000.0,10322.169061378067,10000.0,0.0
2020-04-29,10000.0,0.0,10000.0,10785.362506860241,10000.0,0.0
2020-04-30,10000.0,0.0,10000.0,10893.563473216238,10000.0,0.0
2020-05-01,10000.0,0.0,10000.0,10611.513777478413,10000.0,0.0
2020-05-04,10000.0,0.0,10000.0,10871.071807765407,10000.0,0.0
2020-05-05,10000.0,0.0,10000.0,10987.781930740066,10000.0,0.0
2020-05-06,10000.0,0.0,10000.0,11095.981969566456,10000.0,0.0
2020-05-07,10000.0,0.0,10000.0,11160.416523865755,10000.0,0.0
2020-05-08,10000.0,0.0,10000.0,11226.065214421193,10000.0,0.0
2020-05-11,10000.0,0.0,10000.0,11351.286349073727,10000.0,0.0
2020-05-12,10000.0,0.0,10000.0,11094.158446358226,10000.0,0.0
2020-05-13,10000.0,0.0,10000.0,10926.387818493957,10000.0,0.0
2020-05-14,10000.0,0.0,10000.0,10973.801276967111,10000.0,0.0
2020-05-15,10000.0,0.0,10000.0,11133.670280105594,10000.0,0.0
2020-05-18,10000.0,0.0,10000.0,11240.046795723754,10000.0,0.0
2020-05-19,10000.0,0.0,10000.0,11162.240047073983,10000.0,0.0
2020-05-20,10000.0,0.0,10000.0,11285.636730988681,10000.0,0.0
2020-05-21,10000.0,0.0,10000.0,11150.08198897965,10000.0,0.0
2020-05-22,10000.0,0.0,10000.0,11154.94502671146,10000.0,0.0
2020-05-26,10000.0,0.0,10000.0,11037.019839951055,10000.0,0.0
2020-05-27,10000.0,0.0,10000.0,11051.608025616884,10000.0,0.0
2020-05-28,10000.0,0.0,10000.0,11026.685305064952,10000.0,0.0
2020-05-29,10000.0,0.0,10000.0,11139.14084973028,10000.0,0.0
2020-06-01,10000.0,0.0,10000.0,11113.610597285473,10000.0,0.0
2020-06-02,10000.0,0.0,10000.0,11240.046795723754,10000.0,0.0
2020-06-03,10000.0,0.0,10000.0,11267.40057137679,10000.0,0.0
2020-06-04,10000.0,0.0,10000.0,11119.081166910159,10000.0,0.0
2020-06-05,10000.0,0.0,10000.0,11379.247656619635,10000.0,0.0
2020-06-08,10000.0,0.0,10000.0,11449.760312436494,10000.0,0.0
2020-06-09,10000.0,0.0,10000.0,11537.293136549888,10000.0,0.0
2020-06-10,10000.0,0.0,10000.0,11965.230254123635,10000.0,0.0
2020-06-11,10000.0,0.0,10000.0,11322.716582105339,10000.0,0.0
2020-06-12,10000.0,0.0,10000.0,11412.072929426962,10000.0,0.0
2020-06-15,10000.0,0.0,10000.0,11485.016640344922,10000.0,0.0
2020-06-16,10000.0,0.0,10000.0,11766.458804189873,10000.0,0.0
2020-06-17,10000.0,0.0,10000.0,11807.185701722989,10000.0,0.0
2020-06-18,10000.0,0.0,10000.0,11933.62190016127,10000.0,0.0
2020-06-19,10000.0,0.0,10000.0,11862.500784921931,10000.0,0.0
2020-06-22,10000.0,0.0,10000.0,12191.964866662518,10000.0,0.0
2020-06-23,10000.0,0.0,10000.0,12273.418661728747,10000.0,0.0
2020-06-24,10000.0,0.0,10000.0,12026.01683447687,10000.0,0.0
2020-06-25,10000.0,0.0,10000.0,12177.983285359956,10000.0,0.0
2020-06-26,10000.0,0.0,10000.0,11934.229432054144,10000.0,0.0
2020-06-29,10000.0,0.0,10000.0,12062.489153700653,10000.0,0.0
2020-06-30,10000.0,0.0,10000.0,12370.676633776158,10000.0,0.0
