fast_window,slow_window,atr_window,stop_atr_mult,tp1_mult,tp2_mult,tp3_mult,regime_ma_window,min_atr_pct,avg_strategy_return_%,avg_buy_hold_%,avg_max_drawdown_%,avg_num_trades,avg_win_rate_%,avg_avg_win_$,avg_avg_loss_$,avg_avg_rr,avg_profit_factor,avg_expectancy_$,valid_ticker_count,score
14,42,14,0.8,1.0,2.5,3.0,150,0.015,155.2125,784.2650000000001,-34.1225,10.0,54.2625,189.7475,-130.76749999999998,1.4975,1.8775,46.255,4,66.71275000000001
21,42,14,1.0,1.0,2.0,4.0,150,0.025,130.5825,784.2650000000001,-12.8475,7.25,44.6425,60.620000000000005,-127.27,0.46499999999999997,0.7450000000000001,-30.4375,3,66.50325000000001
14,84,14,1.0,1.0,2.5,4.0,200,0.015,180.31,740.07,-32.855000000000004,9.75,49.715,264.3625,-147.9475,1.5225000000000002,1.545,55.015,4,66.49374999999998
42,84,14,1.0,1.5,2.5,4.0,100,0.015,56.6,740.07,-25.3275,8.25,42.5,200.5025,-126.32749999999999,1.6225,1.3224999999999998,10.519999999999998,4,66.352875
42,55,14,1.0,1.5,2.5,3.0,100,0.02,33.785000000000004,1029.6299999999999,-14.65,4.0,40.417500000000004,170.25,-124.3375,1.28,2.035,13.072499999999998,2,66.33950000000002
42,84,14,1.0,1.0,2.0,3.0,150,0.015,56.3525,740.07,-27.45,8.75,51.042500000000004,131.94,-126.075,1.0474999999999999,1.2674999999999998,6.955000000000002,4,66.224625
14,42,14,1.0,1.0,2.5,4.0,150,0.025,107.96249999999999,784.2650000000001,-15.4975,6.25,55.305,74.4525,-111.67499999999998,0.6575,0.8175,-8.985000000000001,3,66.17850000000001
14,42,14,1.0,1.0,2.5,3.0,150,0.025,107.875,784.2650000000001,-13.105,6.25,55.305,72.99749999999999,-111.67499999999998,0.6449999999999999,0.8025,-9.7775,3,66.13624999999999
30,84,14,1.0,1.5,2.5,3.0,200,0.025,6.5075,740.07,-11.8825,2.75,37.5,65.41499999999999,-74.995,0.31,2.7325,-8.657500000000006,1,66.12875
30,84,14,1.0,1.5,2.5,4.0,200,0.025,6.5075,740.07,-11.8825,2.75,37.5,65.41499999999999,-74.995,0.31,2.7325,-8.657500000000006,1,66.12875
42,84,14,1.0,1.0,2.5,4.0,100,0.02,54.6275,740.07,-18.2475,5.75,51.1,133.70499999999998,-124.75999999999999,1.1025,1.4649999999999999,6.830000000000002,3,66.12275
42,84,14,1.0,1.5,2.0,3.0,100,0.015,56.385,740.07,-23.354999999999997,8.25,42.5,199.095,-126.32749999999999,1.605,1.3049999999999997,9.005,4,66.09349999999999
42,84,14,1.0,1.0,2.5,3.0,150,0.015,56.4225,740.07,-27.4,8.75,51.042500000000004,135.63250000000002,-126.555,1.075,1.255,7.655,4,66.069625
21,84,14,1.0,1.5,2.5,4.0,150,0.02,76.9575,740.07,-26.79,6.5,44.442499999999995,188.5375,-124.635,1.5274999999999999,1.2525,17.6875,3,65.928125
21,84,14,1.0,1.5,2.0,3.0,200,0.02,77.4825,740.07,-26.895,5.75,45.1175,197.1375,-127.05749999999999,1.5625,1.235,18.4625,3,65.906125
42,84,14,1.0,1.0,2.5,3.0,100,0.02,54.519999999999996,740.07,-16.395,5.75,51.1,144.0925,-125.4075,1.1875,1.4325,7.965,3,65.83725000000001
30,42,14,0.8,1.0,2.0,3.0,100,0.02,69.545,784.2650000000001,-26.442500000000003,6.5,53.6375,91.6575,-106.27000000000001,0.8775,1.0825,0.22499999999999964,4,65.819875
21,42,14,1.0,1.0,2.0,3.0,150,0.025,130.3025,784.2650000000001,-12.8475,7.25,44.6425,58.432500000000005,-127.23499999999999,0.4475,0.72,-31.6725,3,65.80975000000001
42,84,14,0.8,1.5,2.0,4.0,150,0.02,72.38499999999999,740.07,-26.697499999999998,6.5,38.61,254.52250000000004,-123.5,2.0775,1.3525,19.369999999999997,3,65.800625
42,84,14,0.8,1.5,2.0,3.0,150,0.02,72.11000000000001,740.07,-24.222500000000004,6.5,38.61,259.05,-123.5,2.125,1.335,18.695,3,65.68562500000002
42,55,14,1.0,1.5,2.0,4.0,150,0.02,33.47,1029.6299999999999,-13.7425,3.75,38.75,164.3,-124.3375,1.2475,2.0125,12.682499999999997,2,65.574375
42,84,14,0.8,1.5,2.0,3.0,100,0.015,71.945,740.07,-29.4125,8.5,33.125,302.2975,-132.235,2.3550000000000004,1.2025000000000001,12.18,4,65.467375
42,84,14,0.8,1.5,2.0,3.0,100,0.02,71.30250000000001,740.07,-21.5225,6.0,38.957499999999996,260.49,-124.79,2.115,1.3075,18.75,3,65.41375000000001
14,42,14,1.0,1.0,2.0,4.0,150,0.025,107.82,784.2650000000001,-15.43,6.25,55.305,71.2025,-111.67499999999998,0.63,0.7875,-10.677500000000002,3,65.38374999999999
30,84,14,1.0,1.5,2.0,4.0,200,0.025,6.4275,740.07,-11.889999999999999,2.75,37.5,60.43000000000001,-74.995,0.29,2.7175,-12.942500000000003,1,65.379125
30,84,14,1.0,1.5,2.0,3.0,200,0.025,6.4275,740.07,-11.889999999999999,2.75,37.5,60.43000000000001,-74.995,0.29,2.7175,-12.942500000000003,1,65.379125
14,42,14,1.0,1.0,2.0,3.0,150,0.025,107.73499999999999,784.2650000000001,-13.0375,6.25,55.305,69.75,-111.67499999999998,0.615,0.7725,-11.47,3,65.342125
42,55,14,1.0,1.5,2.0,3.0,150,0.02,33.472500000000004,1029.6299999999999,-13.737499999999999,3.75,38.75,173.785,-123.475,1.3225,1.9975,12.884999999999998,2,65.29599999999999
21,84,14,1.0,1.5,2.5,4.0,100,0.02,67.54499999999999,740.07,-26.9375,6.5,47.2225,178.43249999999998,-122.68,1.4875,1.3025000000000002,18.9075,3,65.230875
21,42,14,0.8,1.5,2.5,3.0,100,0.015,199.7025,784.2650000000001,-31.735,12.0,39.295,368.98,-143.73499999999999,2.385,1.5375,14.2975,4,65.20412499999999
14,42,14,0.8,1.0,2.5,3.0,200,0.015,152.3375,784.2650000000001,-34.1025,9.25,56.042500000000004,207.0425,-152.3075,1.3975,1.8375,42.6325,4,65.19075
14,42,14,0.8,1.0,2.0,3.0,150,0.02,152.63750000000002,784.2650000000001,-33.3125,8.75,56.025000000000006,136.2375,-114.9475,1.185,1.895,29.195000000000004,4,65.187
21,84,14,1.0,1.5,2.0,4.0,200,0.02,77.4,740.07,-26.915,5.75,45.1175,190.8525,-127.05749999999999,1.5150000000000001,1.21,16.155,3,65.15174999999999
21,42,14,0.8,1.0,2.0,3.0,150,0.015,185.7825,784.2650000000001,-34.160000000000004,10.75,48.42,202.56750000000002,-135.53750000000002,1.5274999999999999,1.5574999999999999,29.5725,4,65.112875
42,84,14,1.0,1.5,2.5,3.0,100,0.015,56.317499999999995,740.07,-23.3675,8.25,42.5,202.9525,-126.32749999999999,1.635,1.2575,8.32,4,65.05625
30,42,14,0.8,1.0,2.5,3.0,100,0.02,69.385,784.2650000000001,-22.250000000000004,6.5,53.6375,79.8625,-106.35000000000001,0.76,1.0325000000000002,-3.8425000000000002,4,65.00200000000001
30,42,14,0.8,1.0,2.0,4.0,200,0.02,70.0125,784.2650000000001,-26.207500000000003,4.75,54.167500000000004,133.3375,-107.04750000000001,1.2750000000000001,1.6575000000000002,24.105,1,64.96600000000001
42,84,14,0.8,1.5,2.5,3.0,100,0.015,71.7625,740.07,-28.575000000000003,8.5,33.125,300.58500000000004,-132.0025,2.3475,1.175,10.27,4,64.806375
42,84,14,0.8,1.5,2.5,4.0,150,0.02,72.16749999999999,740.07,-26.195,6.5,38.61,256.7325,-123.5,2.105,1.31,17.43,3,64.777625
14,42,14,0.8,1.0,2.0,4.0,100,0.02,163.58999999999997,784.2650000000001,-36.8875,9.75,58.54,137.785,-121.53,1.1275,1.725,32.052499999999995,4,64.77762499999999
14,42,14,0.8,1.0,2.5,3.0,100,0.02,160.63750000000002,784.2650000000001,-33.78,9.75,58.54,138.865,-121.16,1.145,1.7325000000000002,32.4825,4,64.69862500000002
14,42,14,0.8,1.5,2.5,3.0,100,0.015,190.59000000000003,784.2650000000001,-34.995,11.25,41.12,292.0525,-148.63750000000002,1.9775,1.5675,26.072499999999998,4,64.5795
14,42,14,1.0,1.5,2.5,3.0,200,0.02,106.52000000000001,784.2650000000001,-28.03,8.0,35.555,224.21249999999998,-136.475,1.615,0.87,-24.595,4,64.477
42,84,14,0.8,1.5,2.0,4.0,100,0.02,71.39,740.07,-23.9825,6.0,38.957499999999996,254.195,-124.79,2.06,1.2850000000000001,16.9625,3,64.43787499999999
14,42,14,1.0,1.5,2.0,3.0,200,0.02,106.4625,784.2650000000001,-29.8725,8.0,35.555,213.035,-136.475,1.545,0.8825,-25.8675,4,64.309
21,42,14,0.8,1.0,2.5,4.0,150,0.02,185.77,784.2650000000001,-32.05,9.25,49.480000000000004,186.83999999999997,-130.255,1.3925,1.48,29.725,4,64.1035
42,55,14,0.8,1.5,2.5,4.0,150,0.02,43.2675,1029.6299999999999,-18.0825,4.0,35.0,203.79250000000002,-127.56,1.5025,1.65,9.050000000000004,3,64.0095
42,84,14,0.8,1.5,2.5,3.0,150,0.02,71.83250000000001,740.07,-23.7025,6.5,38.61,259.0125,-123.5,2.1375,1.2650000000000001,15.282499999999999,3,63.95300000000001
21,42,14,0.8,1.0,2.5,4.0,200,0.015,147.9625,784.2650000000001,-39.5775,9.0,50.41499999999999,235.4625,-133.115,1.8,1.885,51.12,4,63.949
14,42,14,0.8,1.0,2.0,4.0,200,0.02,151.075,784.2650000000001,-36.43,8.0,57.225,169.0525,-133.1,1.2225000000000001,1.7999999999999998,40.6625,4,63.8155
30,42,14,0.8,1.5,2.0,4.0,100,0.02,70.3375,784.2650000000001,-27.877499999999998,6.5,39.09,165.2575,-109.58,1.5274999999999999,1.1425,-2.9899999999999993,4,63.77175000000001
30,42,14,0.8,1.5,2.0,3.0,100,0.02,70.3375,784.2650000000001,-27.877499999999998,6.5,39.09,165.2575,-109.58,1.5274999999999999,1.1425,-2.9899999999999993,4,63.77175000000001
21,42,14,0.8,1.5,2.0,4.0,150,0.025,137.89499999999998,784.2650000000001,-12.45,6.75,25.9625,98.85,-141.9,0.7525,0.825,-55.74249999999999,3,63.7245
14,42,14,0.8,1.0,2.5,3.0,200,0.02,150.945,784.2650000000001,-33.4825,8.0,57.225,170.21249999999998,-133.1,1.2349999999999999,1.775,40.1275,4,63.67162499999999
21,84,14,1.0,1.5,2.0,3.0,100,0.02,67.3075,740.07,-27.732499999999998,6.5,47.2225,171.02249999999998,-122.68,1.4224999999999999,1.25,15.555,3,63.667
42,55,14,0.8,1.0,2.5,4.0,200,0.015,57.935,1029.6299999999999,-38.11,5.25,58.927499999999995,204.9775,-140.625,1.475,3.0549999999999997,67.7825,3,63.431
14,42,14,0.8,1.0,2.0,3.0,150,0.015,154.505,784.2650000000001,-34.2625,10.0,54.2625,176.78250000000003,-130.76749999999998,1.3925,1.7575,39.4075,4,63.430125000000004
21,42,14,1.0,1.0,2.5,4.0,200,0.025,105.0975,784.2650000000001,-11.8325,5.5,44.167500000000004,62.440000000000005,-96.395,0.68,0.7725,-3.602499999999999,3,63.42274999999999
42,84,14,0.8,1.5,2.5,4.0,100,0.02,71.1675,740.07,-23.53,6.0,38.957499999999996,251.7025,-124.79,2.0475,1.2425000000000002,14.360000000000001,3,63.339875
42,84,14,0.8,1.5,2.5,3.0,100,0.02,70.9375,740.07,-21.07,6.0,38.957499999999996,254.65750000000003,-124.79,2.075,1.2275,14.2075,3,63.336124999999996
21,42,14,0.8,1.5,2.0,3.0,150,0.025,137.7625,784.2650000000001,-12.437499999999998,6.75,25.9625,96.9425,-141.9,0.735,0.8049999999999999,-56.769999999999996,3,63.19049999999999
42,84,14,1.0,1.0,2.5,4.0,200,0.02,50.3725,740.07,-21.82,4.75,55.207499999999996,171.555,-124.9,1.4024999999999999,1.73,31.5775,1,63.119375
21,84,14,1.0,1.5,2.0,4.0,100,0.02,67.22,740.07,-27.7425,6.5,47.2225,167.055,-122.68,1.39,1.23,14.0575,3,63.093875
30,84,14,1.0,1.0,2.5,4.0,100,0.02,61.845,740.07,-18.705,5.75,59.792500000000004,93.6625,-119.485,0.7625000000000001,1.1525,3.9250000000000007,3,63.0565
30,42,14,0.8,1.0,2.0,4.0,150,0.02,68.9575,784.2650000000001,-26.4925,5.5,50.417500000000004,121.2775,-106.9225,1.1600000000000001,1.445,8.055000000000003,2,63.054500000000004
42,55,14,0.8,1.5,2.5,3.0,150,0.02,43.24250000000001,1029.6299999999999,-18.042499999999997,4.0,35.0,216.10250000000002,-127.56,1.57,1.5925,8.54,3,62.80825
14,84,14,1.0,1.0,2.0,4.0,200,0.015,178.6225,740.07,-32.33,9.75,49.715,241.9325,-147.445,1.4049999999999998,1.4299999999999997,44.40999999999999,4,62.79012499999999
21,42,14,1.0,1.0,2.5,3.0,200,0.025,104.8775,784.2650000000001,-9.81,5.5,44.167500000000004,59.472500000000004,-96.345,0.6466666666666666,0.735,-5.364999999999998,3,62.74487500000001
21,42,14,0.8,1.5,2.0,4.0,200,0.025,117.90249999999999,784.2650000000001,-12.092500000000001,5.25,25.0,93.595,-111.585,1.0166666666666666,0.9125000000000001,-31.84,3,62.72774999999999
21,42,14,1.0,1.0,2.0,4.0,200,0.025,104.91999999999999,784.2650000000001,-11.912500000000001,5.5,44.167500000000004,60.165,-96.345,0.6566666666666666,0.7424999999999999,-4.949999999999999,3,62.631625
30,42,14,0.8,1.0,2.5,4.0,150,0.02,68.77000000000001,784.2650000000001,-23.545,5.5,50.417500000000004,96.805,-106.9225,0.9175000000000001,1.425,3.6000000000000014,2,62.60425
21,84,14,1.0,1.5,2.0,3.0,150,0.02,76.4125,740.07,-26.9075,6.5,44.442499999999995,171.8825,-124.635,1.4,1.1325,9.504999999999999,3,62.556
21,42,14,1.0,1.5,2.5,3.0,150,0.02,99.4825,784.2650000000001,-24.62,8.75,34.535,229.22750000000002,-125.7075,1.7025000000000001,0.8425,-24.57,4,62.477625
42,84,14,1.0,1.0,2.5,3.0,200,0.02,50.2925,740.07,-21.805,4.75,55.207499999999996,173.72499999999997,-124.9,1.4200000000000002,1.6975000000000002,31.64,1,62.457875
14,42,14,1.0,1.5,2.5,3.0,150,0.02,109.11250000000001,784.2650000000001,-28.8575,8.75,33.975,192.84499999999997,-128.08249999999998,1.555,0.7525000000000001,-24.387500000000003,4,62.35575
14,42,14,0.8,1.0,2.0,3.0,100,0.02,160.005,784.2650000000001,-33.8325,9.75,58.54,131.29,-121.11250000000001,1.085,1.6450000000000002,28.099999999999998,4,62.344375
42,84,14,1.0,1.0,2.5,4.0,200,0.015,50.907500000000006,740.07,-27.345,7.25,51.9875,151.3075,-125.54999999999998,1.1975000000000002,1.3275,16.0175,3,62.174375
21,42,14,0.8,1.5,2.0,3.0,200,0.025,117.7875,784.2650000000001,-11.9525,5.25,25.0,91.6725,-111.585,0.9933333333333335,0.8875,-32.9925,3,62.104749999999996
21,84,14,1.0,1.5,2.0,4.0,150,0.02,76.325,740.07,-26.925,6.5,44.442499999999995,168.3175,-124.635,1.3725,1.1125,8.0075,3,61.98175
14,42,14,0.8,1.0,2.0,3.0,200,0.015,151.66750000000002,784.2650000000001,-34.255,9.25,56.042500000000004,192.70749999999998,-152.3075,1.3025,1.7175,35.345000000000006,4,61.871624999999995
21,42,14,0.8,1.0,2.0,4.0,150,0.02,185.25500000000002,784.2650000000001,-32.1575,9.25,49.480000000000004,174.24,-130.2275,1.2925,1.3975,24.245000000000005,4,61.760625000000005
21,42,14,1.0,1.0,2.5,4.0,100,0.015,163.2375,784.2650000000001,-33.325,12.25,53.572500000000005,162.115,-126.66250000000001,1.2999999999999998,1.6225,27.735,4,61.748625000000004
21,42,14,1.0,1.0,2.0,3.0,200,0.025,104.6275,784.2650000000001,-11.912500000000001,5.5,44.167500000000004,57.005,-96.29499999999999,0.62,0.7025,-6.824999999999998,3,61.571
30,84,14,1.0,1.0,2.5,3.0,100,0.02,61.69,740.07,-18.705,5.75,59.792500000000004,89.2225,-119.485,0.7274999999999999,1.0899999999999999,1.1275000000000004,3,61.488
30,42,14,0.8,1.0,2.0,3.0,200,0.02,69.8075,784.2650000000001,-26.155,4.75,54.167500000000004,123.145,-107.04750000000001,1.175,1.51,18.162499999999998,1,61.378375
21,42,14,1.0,1.5,2.5,3.0,100,0.025,112.7175,784.2650000000001,-11.405,7.5,36.9025,80.805,-129.3975,0.6950000000000001,0.8325,-42.3275,3,61.266375000000004
21,42,14,1.0,1.5,2.5,4.0,100,0.025,112.75750000000001,784.2650000000001,-12.842500000000001,7.5,36.9025,81.2775,-129.3975,0.7000000000000001,0.8375,-42.055,3,61.187999999999995
30,42,14,1.0,1.5,2.0,4.0,100,0.015,42.36,784.2650000000001,-27.6725,7.0,45.0,137.9725,-99.99749999999999,1.38,1.255,6.005,4,61.139624999999995
42,55,14,0.8,1.0,2.0,3.0,100,0.02,42.9625,1029.6299999999999,-15.05,4.25,36.667500000000004,183.41750000000002,-127.9725,1.3325,1.5125,-0.4250000000000007,3,61.024125000000005
42,55,14,0.8,1.0,2.0,4.0,100,0.02,42.855,1029.6299999999999,-15.265,4.25,36.667500000000004,160.265,-127.9725,1.1925,1.5275,-3.3949999999999996,3,60.968
42,84,14,1.0,1.0,2.5,3.0,200,0.015,49.7425,740.07,-27.305,7.25,51.9875,146.23999999999998,-124.26749999999998,1.1725,1.2875,14.09,3,60.896375
14,42,14,0.8,1.0,2.0,3.0,200,0.02,150.48,784.2650000000001,-33.545,8.0,57.225,158.7775,-133.1,1.1524999999999999,1.6725,34.0375,4,60.886999999999986
21,42,14,0.8,1.0,2.0,4.0,200,0.015,147.2825,784.2650000000001,-39.707499999999996,9.0,50.41499999999999,220.53250000000003,-133.075,1.6800000000000002,1.7675000000000003,43.964999999999996,4,60.694
30,42,14,1.0,1.5,2.0,3.0,100,0.015,42.285000000000004,784.2650000000001,-27.6725,7.0,45.0,136.04500000000002,-99.99749999999999,1.36,1.235,5.04,4,60.624375
21,42,14,0.8,1.5,2.5,3.0,150,0.025,135.965,784.2650000000001,-9.6725,6.75,25.9625,81.82249999999999,-140.85,0.64,0.71,-63.849999999999994,3,60.547875000000005
42,55,14,0.8,1.0,2.5,3.0,200,0.015,57.7425,1029.6299999999999,-38.065,5.25,58.927499999999995,202.545,-140.625,1.4475,2.9274999999999998,64.425,3,60.503874999999994
21,42,14,0.8,1.5,2.5,4.0,150,0.025,136.1575,784.2650000000001,-12.157499999999999,6.75,25.9625,83.0325,-140.8775,0.65,0.72,-63.21249999999999,3,60.487
21,84,14,0.8,1.5,2.5,4.0,200,0.015,108.91,740.07,-38.75,8.25,33.9275,405.795,-134.7875,2.9375000000000004,2.45,82.8275,3,60.483249999999984
30,84,14,1.0,1.0,2.5,4.0,100,0.015,60.81,740.07,-23.3975,8.25,52.392500000000005,104.82,-115.2125,0.87,0.935,-5.919999999999999,4,60.27937500000001
42,84,14,1.0,1.0,2.0,4.0,200,0.015,49.622499999999995,740.07,-27.120000000000005,7.25,51.9875,137.57,-124.26749999999998,1.1125,1.2725000000000002,10.7525,3,60.260375
42,84,14,1.0,1.0,2.0,4.0,100,0.015,55.10000000000001,740.07,-25.7425,8.25,47.5,125.59,-125.48249999999999,0.9975,1.06,-3.6349999999999993,4,60.250125000000004
42,84,14,0.8,1.5,2.0,3.0,100,0.025,23.5425,740.07,-20.4775,3.75,42.5,236.2175,-111.9525,2.1075,1.7425,40.32,2,60.196
21,84,14,0.8,1.5,2.5,3.0,200,0.015,108.1625,740.07,-31.9125,8.25,33.9275,411.38750000000005,-134.18,3.0075,2.4000000000000004,81.44,3,60.183250000000015
42,55,14,0.8,1.0,2.5,4.0,100,0.02,42.870000000000005,1029.6299999999999,-18.1675,4.25,36.667500000000004,164.715,-127.9725,1.2125,1.5099999999999998,-3.490000000000002,3,60.176875
14,42,14,1.0,1.5,2.0,4.0,100,0.025,101.895,784.2650000000001,-17.2275,6.75,37.5,137.5925,-127.04249999999999,1.0775000000000001,0.8500000000000001,-22.6525,3,60.12437499999999
21,42,14,0.8,1.0,2.5,3.0,200,0.015,146.765,784.2650000000001,-30.78,9.0,50.41499999999999,212.4125,-133.03500000000003,1.6275,1.7,39.635,4,60.12074999999999
14,42,14,0.8,1.5,2.0,4.0,150,0.025,147.1275,784.2650000000001,-15.432499999999997,6.25,23.8625,140.785,-139.65749999999997,0.9675,0.5725,-57.5475,3,59.93475
42,55,14,0.8,1.0,2.5,3.0,100,0.02,42.9475,1029.6299999999999,-17.95,4.25,36.667500000000004,186.83750000000003,-127.9725,1.3424999999999998,1.4825,-1.1375000000000028,3,59.91412499999999
14,42,14,1.0,1.5,2.0,3.0,100,0.025,101.55749999999999,784.2650000000001,-16.4725,6.75,37.5,136.145,-126.72749999999999,1.0675,0.8400000000000001,-23.2175,3,59.89675
21,42,14,0.8,1.5,2.5,4.0,200,0.025,117.72,784.2650000000001,-9.747499999999999,5.25,25.0,74.62,-111.74499999999999,0.8166666666666668,0.7949999999999999,-39.947500000000005,3,59.873124999999995
30,42,14,1.0,1.0,2.0,4.0,100,0.015,41.93000000000001,784.2650000000001,-26.259999999999998,7.25,55.0,93.215,-101.2075,0.9225000000000001,1.09,4.5425,4,59.79775
42,84,14,0.8,1.0,2.0,3.0,150,0.02,71.07499999999999,740.07,-22.4375,6.5,38.61,219.55,-123.5,1.8025000000000002,1.1125,3.9350000000000014,3,59.768625
42,84,14,1.0,1.0,2.5,4.0,100,0.015,55.15,740.07,-25.7525,8.25,47.5,128.2375,-125.48249999999999,1.0150000000000001,1.0325,-3.4675,4,59.727875
42,55,14,1.0,1.5,2.5,4.0,200,0.015,44.995000000000005,1029.6299999999999,-31.66,5.0,58.332499999999996,207.21,-131.675,1.5950000000000002,2.9725,71.0375,3,59.72000000000001
42,55,14,1.0,1.5,2.5,4.0,150,0.02,33.07,1029.6299999999999,-14.5825,3.75,38.75,154.29749999999999,-124.3375,1.165,1.775,3.7650000000000006,2,59.706624999999995
30,42,14,0.8,1.0,2.5,4.0,200,0.02,69.8525,784.2650000000001,-23.36,4.75,54.167500000000004,108.0025,-107.1275,1.0274999999999999,1.4324999999999999,11.8225,1,59.624875
30,42,14,1.0,1.0,2.5,4.0,100,0.015,41.855000000000004,784.2650000000001,-26.075000000000003,7.25,55.0,91.965,-101.2075,0.9075,1.0825,4.055,4,59.608
42,84,14,1.0,1.0,2.0,3.0,100,0.015,54.87500000000001,740.07,-25.7175,8.25,47.5,126.7125,-125.0025,1.015,1.0325,-4.075000000000001,4,59.603625
42,84,14,0.8,1.0,2.0,3.0,100,0.02,70.3175,740.07,-19.29,6.0,38.957499999999996,219.98250000000002,-124.79,1.7849999999999997,1.0875,3.7424999999999997,3,59.601625
30,84,14,1.0,1.0,2.0,4.0,100,0.02,61.4275,740.07,-18.705,5.75,59.792500000000004,80.1575,-119.485,0.665,1.0225,-3.632500000000001,3,59.596374999999995
14,42,14,0.8,1.5,2.0,3.0,150,0.025,147.02,784.2650000000001,-14.629999999999999,6.25,23.8625,138.5475,-139.59499999999997,0.95,0.5549999999999999,-58.5325,3,59.579750000000004
42,84,14,0.8,1.0,2.0,4.0,150,0.02,71.2875,740.07,-24.655,6.5,38.61,210.0875,-123.5,1.7125,1.1175,3.3099999999999996,3,59.526625
42,84,14,1.0,1.0,2.0,3.0,200,0.015,49.4075,740.07,-27.445,7.25,51.9875,135.85500000000002,-123.8775,1.1,1.245,9.8525,3,59.517875000000004
30,42,14,0.8,1.0,2.0,3.0,150,0.02,68.71000000000001,784.2650000000001,-26.439999999999998,5.5,50.417500000000004,112.79000000000002,-106.8425,1.0775000000000001,1.2975,2.657499999999999,2,59.51075
30,42,14,0.8,1.0,2.5,3.0,150,0.02,68.5675,784.2650000000001,-20.78,5.5,50.417500000000004,88.3175,-106.9225,0.835,1.2775,-1.8324999999999996,2,59.475125
42,84,14,0.8,1.0,2.5,4.0,150,0.02,70.355,740.07,-23.792499999999997,6.5,38.61,215.805,-123.5,1.77,1.1075,3.152499999999999,3,59.207125
42,55,14,1.0,1.5,2.5,3.0,150,0.02,33.06,1029.6299999999999,-14.5475,3.75,38.75,163.7875,-124.3375,1.2275,1.745,3.620000000000001,2,59.09487500000001
21,42,14,1.0,1.0,2.0,4.0,100,0.015,162.3525,784.2650000000001,-33.4725,12.25,53.572500000000005,151.67000000000002,-126.63000000000001,1.2149999999999999,1.525,22.322499999999998,4,59.01399999999998
21,42,14,0.8,1.5,2.5,3.0,200,0.025,117.335,784.2650000000001,-7.3175,5.25,25.0,70.62,-111.66499999999999,0.7733333333333333,0.745,-42.315,3,58.904625
30,42,14,1.0,1.0,2.0,4.0,200,0.015,43.087500000000006,784.2650000000001,-26.560000000000002,5.5,53.89,120.95500000000001,-100.7775,1.205,1.4675,19.244999999999997,2,58.840375
42,84,14,1.0,1.0,2.5,3.0,100,0.015,54.862500000000004,740.07,-25.7275,8.25,47.5,128.1725,-125.48249999999999,1.0225,0.9975,-4.735000000000001,4,58.833000000000006
21,42,14,0.8,1.0,2.0,3.0,150,0.02,184.4025,784.2650000000001,-32.1075,9.25,49.480000000000004,162.0525,-130.1475,1.2175,1.295,17.314999999999998,4,58.812
30,84,14,1.0,1.0,2.0,3.0,100,0.02,61.3475,740.07,-18.705,5.75,59.792500000000004,78.16,-119.485,0.6475,0.9875,-4.965000000000001,3,58.743125000000006
21,42,14,1.0,1.5,2.5,3.0,200,0.02,85.2325,784.2650000000001,-24.1475,7.25,38.015,225.51749999999998,-124.21000000000001,1.6749999999999998,1.0,-15.52,3,58.73700000000001
30,84,14,0.8,1.0,2.5,4.0,100,0.015,78.1675,740.07,-28.049999999999997,8.5,41.025,164.9175,-118.0425,1.345,0.8175,-11.55,4,58.734375
42,84,14,0.8,1.0,2.5,3.0,150,0.02,70.0625,740.07,-21.557499999999997,6.5,38.61,222.14000000000001,-123.2525,1.8399999999999999,1.0725,2.0474999999999985,3,58.658750000000005
42,55,14,1.0,1.5,2.0,4.0,200,0.015,44.94499999999999,1029.6299999999999,-33.057500000000005,5.0,58.332499999999996,205.76749999999998,-131.675,1.59,2.9325,70.46000000000001,3,58.64012500000001
30,84,14,1.0,1.0,2.5,3.0,100,0.015,60.4675,740.07,-23.3975,8.25,52.392500000000005,97.5575,-115.2125,0.8125,0.8724999999999999,-9.2775,4,58.608
42,84,14,1.0,1.0,2.0,3.0,200,0.02,50.05,740.07,-21.8575,4.75,55.207499999999996,157.845,-124.9,1.3025,1.5425,23.697499999999998,1,58.495124999999994
14,42,14,0.8,1.5,2.5,4.0,150,0.025,146.82250000000002,784.2650000000001,-15.532499999999999,6.25,23.8625,135.425,-139.65749999999997,0.9125000000000001,0.515,-60.387499999999996,3,58.40950000000001
14,42,14,0.8,1.5,2.5,3.0,150,0.025,146.6425,784.2650000000001,-12.5725,6.25,23.8625,133.0075,-139.59499999999997,0.8925000000000001,0.4975,-61.4525,3,58.352
42,55,14,0.8,1.0,2.0,4.0,200,0.015,57.455,1029.6299999999999,-38.2875,5.25,58.927499999999995,190.23250000000002,-140.625,1.3699999999999999,2.8499999999999996,59.3425,3,58.340374999999995
42,84,14,0.8,1.0,2.5,3.0,100,0.02,69.2525,740.07,-18.4775,6.0,38.957499999999996,218.35750000000002,-124.5425,1.7850000000000001,1.0425,1.2574999999999998,3,58.308749999999996
30,84,14,1.0,1.0,2.0,4.0,100,0.015,60.300000000000004,740.07,-23.475,8.25,52.392500000000005,93.99,-115.2125,0.7849999999999999,0.865,-10.5,4,58.28225
42,84,14,0.8,1.0,2.0,4.0,100,0.02,70.405,740.07,-21.7325,6.0,38.957499999999996,209.22750000000002,-124.79,1.6974999999999998,1.05,0.47749999999999915,3,58.180625
